,sex,height,age
33303,male,1.8,42
33304,male,1.58,88
33305,female,1.6,70
33306,male,1.5,88
33307,male,1.87,55
33308,male,1.7,60
33309,male,1.7,46
33310,female,1.75,82
33311,male,1.8,63
33312,female,1.6,76
33313,male,1.73,64
33314,female,1.53,35
33315,female,1.62,74
33316,male,1.75,78
33317,female,1.8,49
33318,female,1.65,46
33319,female,1.67,56
33320,male,1.82,42
33321,male,1.86,45
33322,female,1.56,68
33323,male,1.8,65
33324,male,1.97,59
33325,female,1.63,56
33326,female,1.68,65
33327,female,1.72,62
33328,female,1.48,51
33329,male,1.75,21
33330,female,1.75,80
33331,female,1.68,70
33332,male,1.7,85
33333,male,1.83,53
33334,male,1.7,63
33335,female,1.54,69
33336,male,1.72,74
33337,female,1.58,53
33338,male,1.83,66
33339,female,1.72,45
33340,male,1.72,67
33341,male,1.8,70
33342,male,1.9,35
33343,female,1.6,58
33344,female,1.58,28
33345,male,1.73,45
33346,female,1.62,46
33347,female,1.67,74
33348,male,1.72,66
33349,female,1.6,88
33350,male,1.75,48
33351,female,1.68,66
33352,female,1.63,29
33353,male,1.85,67
33354,male,1.87,32
33355,female,1.7,65
33356,female,1.6,63
33357,male,1.76,49
33358,female,1.54,70
33359,male,1.65,70
33360,male,1.76,36
33361,female,1.59,80
33362,male,1.68,68
33363,female,1.65,69
33364,male,1.7,59
33365,female,1.51,83
33366,female,1.65,32
33367,male,1.76,38
33368,female,1.65,40
33369,female,1.64,78
33370,male,1.83,70
33371,male,1.65,79
33372,female,1.68,63
33373,male,1.82,63
33374,female,1.7,42
33375,female,1.62,87
33376,male,1.73,68
33377,female,1.55,80
33378,female,1.6,49
33379,male,1.84,59
33380,male,1.67,69
33381,female,1.65,63
33382,male,1.7,55
33383,male,1.8,72
33384,female,1.62,44
33385,male,1.85,62
33386,female,1.6,41
33387,male,1.78,48
33388,male,1.87,60
33389,male,1.9,62
33390,male,1.8,83
33391,female,1.63,38
33392,male,1.8,48
33393,male,1.82,49
33394,female,1.64,62
33395,male,1.78,56
33396,male,1.65,72
33397,female,1.6,48
33398,female,1.65,75
33399,female,1.55,34
33400,female,1.7,74
33401,female,1.67,56
33402,female,1.7,32
33403,female,1.6,28
33404,male,1.62,56
33405,female,1.55,73
33406,male,1.68,54
33407,female,1.71,62
33408,male,1.8,47
33409,female,1.58,59
33410,male,1.6,72
33411,female,1.6,62
33412,female,1.64,74
33413,female,1.68,48
33414,female,1.75,48
33415,female,1.7,74
33416,female,1.6,87
33417,male,1.8,77
33418,female,1.54,70
33419,male,1.64,69
33420,female,1.55,73
33421,female,1.6,39
33422,male,1.85,47
33423,male,1.78,76
33424,female,1.6,61
33425,male,1.8,68
33426,female,1.7,74
33427,male,1.85,61
33428,female,1.5,56
33429,female,1.7,72
33430,female,1.65,48
33431,female,1.6,60
33432,male,1.78,63
33433,male,1.7,66
33434,female,1.75,68
33435,male,1.8,48
33436,female,1.65,76
33437,female,1.56,82
33438,female,1.68,50
33439,female,1.58,59
33440,female,1.63,66
33441,female,1.6,66
33442,male,1.75,52
33443,female,1.64,46
33444,female,1.69,67
33445,male,1.76,51
33446,male,1.7,62
33447,male,1.65,64
33448,male,1.68,79
33449,male,1.8,47
33450,female,1.62,60
33451,male,1.65,58
33452,male,1.76,37
33453,female,1.69,43
33454,female,1.7,31
33455,male,1.66,79
33456,female,1.65,80
33457,female,1.62,82
33458,female,1.76,52
33459,female,1.73,42
33460,male,1.65,65
33461,male,1.74,80
33462,female,1.64,69
33463,male,1.74,55
33464,male,1.75,53
33465,male,1.74,60
33466,female,1.58,67
33467,female,1.47,82
33468,female,1.58,68
33469,female,1.62,51
33470,female,1.5,80
33471,male,1.7,52
33472,female,1.65,40
33473,male,1.65,67
33474,female,1.66,57
33475,male,1.8,62
33476,female,1.7,71
33477,male,1.74,60
33478,female,1.58,83
33479,male,1.78,69
33480,male,1.73,77
33481,female,1.56,64
33482,female,1.5,25
33483,male,1.78,55
33484,female,1.6,76
33485,female,1.68,75
33486,female,1.73,37
33487,female,1.6,71
33488,male,1.7,70
33489,female,1.56,73
33490,female,1.6,73
33491,female,1.68,49
33492,female,1.65,24
33493,male,1.87,55
33494,male,1.78,62
33495,male,1.66,80
33496,female,1.64,59
33497,male,1.7,50
33498,male,1.75,32
33499,female,1.58,85
33500,male,1.65,61
33501,male,1.7,69
33502,female,1.6,75
33503,male,1.83,64
33504,female,1.65,70
33505,female,1.74,49
33506,female,1.64,78
33507,male,1.8,78
33508,male,1.7,68
33509,male,1.83,68
33510,male,1.76,63
33511,female,1.72,60
33512,male,1.76,48
33513,female,1.56,39
33514,male,1.83,47
33515,female,1.6,60
33516,female,1.55,83
33517,male,1.84,75
33518,female,1.65,50
33519,male,1.7,32
33520,female,1.73,18
33521,female,1.69,57
33522,female,1.64,48
33523,male,1.82,57
33524,male,1.7,82
33525,female,1.62,52
33526,male,1.82,73
33527,male,1.65,81
33528,female,1.65,87
33529,male,1.8,32
33530,female,1.6,61
33531,female,1.75,62
33532,male,1.75,68
33533,female,1.58,54
33534,female,1.64,54
33535,female,1.6,79
33536,female,1.62,85
33537,female,1.55,33
33538,male,1.75,48
33539,female,1.58,82
33540,male,1.72,63
33541,male,1.77,60
33542,male,1.77,42
33543,male,1.7,60
33544,male,1.71,71
33545,male,1.81,50
33546,female,1.66,71
33547,female,1.52,69
33548,female,1.58,57
33549,male,1.7,67
33550,female,1.65,46
33551,male,1.83,66
33552,male,1.78,63
33553,female,1.7,71
33554,male,1.79,80
33555,female,1.5,73
33556,female,1.65,41
33557,male,1.8,73
33558,female,1.78,68
33559,male,1.64,78
33560,male,1.82,47
33561,male,1.84,66
33562,female,1.52,69
33563,male,1.83,78
33564,female,1.52,57
33565,male,1.81,73
33566,female,1.58,50
33567,male,1.74,78
33568,male,1.73,72
33569,male,1.84,47
33570,male,1.96,56
33571,male,1.85,49
33572,male,1.7,68
33573,male,1.75,65
33574,male,1.8,69
33575,male,1.67,71
33576,male,1.77,37
33577,female,1.68,62
33578,male,1.8,46
33579,female,1.65,71
33580,female,1.75,79
33581,male,1.85,68
33582,female,1.5,68
33583,male,1.8,69
33584,male,1.73,53
33585,male,1.72,74
33586,male,1.78,46
33587,female,1.65,65
33588,female,1.72,28
33589,male,1.82,45
33590,female,1.63,42
33591,male,1.65,60
33592,male,1.92,69
33593,male,1.7,35
33594,female,1.64,69
33595,male,1.8,47
33596,female,1.55,59
33597,female,1.64,70
33598,male,1.8,63
33599,female,1.63,63
33600,male,1.8,33
33601,female,1.58,63
33602,female,1.6,71
33603,female,1.65,67
33604,female,1.58,59
33605,female,1.6,65
33606,male,1.7,24
33607,male,1.68,79
33608,female,1.5,86
33609,male,1.75,67
33610,female,1.65,40
33611,female,1.5,77
33612,female,1.65,61
33613,female,1.65,67
33614,female,1.6,68
33615,male,1.65,64
33616,female,1.57,66
33617,male,1.82,49
33618,female,1.68,73
33619,male,1.72,85
33620,female,1.68,16
33621,female,1.6,90
33622,male,1.8,71
33623,female,1.68,40
33624,male,1.72,63
33625,male,1.75,70
33626,male,1.75,49
33627,female,1.55,66
33628,male,1.65,62
33629,male,1.8,62
33630,female,0.6,59
33631,female,1.67,60
33632,female,1.73,33
33633,male,1.76,72
33634,female,1.6,63
33635,male,1.82,42
33636,male,1.72,54
33637,male,1.83,39
33638,male,1.74,63
33639,male,1.75,56
33640,male,1.73,49
33641,female,1.67,50
33642,male,1.73,68
33643,female,1.62,45
33644,male,1.68,40
33645,female,1.7,86
33646,male,1.76,50
33647,female,1.62,69
33648,male,1.86,76
33649,female,1.78,45
33650,female,1.71,47
33651,male,1.73,74
33652,male,1.65,79
33653,female,1.6,34
33654,female,1.5,81
33655,male,1.74,39
33656,female,1.65,86
33657,female,1.55,36
33658,female,1.72,83
33659,female,1.82,55
33660,male,1.82,76
33661,male,1.84,49
33662,female,1.7,63
33663,male,1.78,28
33664,male,1.87,60
33665,female,1.6,78
33666,female,1.55,66
33667,female,1.58,72
33668,male,1.8,43
33669,female,1.6,80
33670,female,1.55,21
33671,female,1.67,82
33672,male,1.76,71
33673,female,1.58,74
33674,female,1.67,69
33675,female,1.58,54
33676,female,1.6,98
33677,female,1.65,72
33678,female,1.45,64
33679,female,1.51,73
33680,female,1.68,52
33681,male,1.78,50
33682,female,1.68,45
33683,male,1.81,33
33684,female,1.7,61
33685,male,1.71,31
33686,male,1.73,64
33687,male,1.7,63
33688,male,1.84,48
33689,female,1.6,75
33690,female,1.58,57
33691,female,1.65,25
33692,male,1.75,43
33693,female,1.64,59
33694,female,1.58,69
33695,male,1.75,52
33696,male,1.82,49
33697,female,1.7,76
33698,female,1.5,72
33699,female,1.75,32
33700,male,1.65,52
33701,male,1.71,53
33702,female,1.65,88
33703,female,1.52,59
33704,female,1.62,45
33705,female,1.65,50
33706,female,1.64,65
33707,male,1.65,72
33708,male,1.85,23
33709,male,1.96,35
33710,female,1.72,62
33711,female,1.57,66
33712,male,1.85,32
33713,male,1.65,58
33714,female,1.63,30
33715,male,1.78,69
33716,female,1.49,71
33717,male,1.76,75
33718,female,1.65,49
33719,male,1.78,76
33720,male,1.75,77
33721,male,1.78,61
33722,female,1.78,39
33723,female,1.55,81
33724,male,1.8,50
33725,female,1.52,70
33726,female,1.53,70
33727,female,1.67,61
33728,male,1.75,65
33729,male,1.8,41
33730,female,1.64,55
33731,male,1.7,34
33732,female,1.6,90
33733,male,1.75,60
33734,male,1.75,71
33735,female,1.71,43
33736,female,1.64,70
33737,male,1.93,47
33738,male,1.8,61
33739,female,1.58,73
33740,male,1.87,68
33741,male,1.61,66
33742,female,1.69,74
33743,male,1.71,73
33744,female,1.5,45
33745,female,1.65,53
33746,male,1.73,70
33747,female,1.73,33
33748,female,1.55,66
33749,female,1.6,73
33750,female,1.62,42
33751,male,1.72,83
33752,female,1.5,73
33753,male,1.65,67
33754,male,1.7,45
33755,female,1.55,61
33756,female,1.7,75
33757,male,1.65,88
33758,female,1.6,88
33759,female,1.64,42
33760,female,1.75,47
33761,male,1.76,65
33762,female,1.64,56
33763,female,1.5,77
33764,male,1.62,86
33765,female,1.62,67
33766,male,1.82,36
33767,female,1.52,66
33768,male,1.78,68
33769,female,1.7,52
33770,female,1.75,51
33771,male,1.73,52
33772,female,1.65,88
33773,male,1.74,64
33774,male,1.7,74
33775,female,1.64,55
33776,male,1.73,76
33777,female,1.64,47
33778,male,1.67,61
33779,male,1.83,61
33780,male,1.88,73
33781,male,1.8,66
33782,female,1.64,68
33783,female,1.64,35
33784,female,1.65,66
33785,female,1.64,56
33786,male,1.68,69
33787,female,1.6,61
33788,female,1.6,77
33789,female,1.57,78
33790,male,1.86,20
33791,male,1.8,74
33792,male,1.7,73
33793,female,1.56,35
33794,male,1.74,53
33795,female,1.77,46
33796,male,1.7,62
33797,female,1.7,69
33798,male,1.62,93
33799,female,1.6,66
33800,female,1.6,70
33801,male,2.0,52
33802,female,1.58,49
33803,female,1.68,71
33804,male,1.88,51
33805,female,1.68,56
33806,male,1.6,62
33807,male,1.85,70
33808,male,1.8,46
33809,male,1.85,63
33810,male,1.7,52
33811,female,1.65,79
33812,male,1.6,70
33813,male,1.8,54
33814,female,1.67,37
33815,female,1.75,78
33816,female,1.62,67
33817,male,1.8,74
33818,female,1.76,88
33819,male,1.7,64
33820,female,1.67,56
33821,female,1.56,72
33822,male,1.8,71
33823,male,1.89,80
33824,male,1.7,74
33825,female,1.5,48
33826,male,1.74,56
33827,male,1.73,42
33828,female,1.49,38
33829,male,1.58,83
33830,female,1.56,52
33831,female,1.64,51
33832,male,1.76,68
33833,female,1.65,67
33834,female,1.58,66
33835,female,1.56,42
33836,male,1.76,55
33837,female,1.5,79
33838,female,1.83,51
33839,male,1.78,64
33840,male,1.69,61
33841,male,1.77,40
33842,female,1.6,64
33843,female,1.65,83
33844,male,1.6,71
33845,female,1.58,41
33846,female,1.64,68
33847,female,1.63,82
33848,male,1.75,27
33849,male,1.86,34
33850,female,1.6,51
33851,male,1.85,61
33852,male,1.93,61
33853,female,1.65,56
33854,male,1.75,64
33855,male,1.8,71
33856,male,1.87,67
33857,female,1.56,30
33858,male,1.82,61
33859,female,1.58,32
33860,female,1.6,74
33861,male,1.91,45
33862,female,1.6,59
33863,male,1.75,93
33864,female,1.65,81
33865,male,1.64,74
33866,male,1.8,76
33867,male,1.75,69
33868,male,1.8,30
33869,male,1.83,69
33870,male,1.83,81
33871,female,1.68,32
33872,male,1.78,80
33873,male,1.7,83
33874,female,1.55,84
33875,female,1.58,72
33876,female,1.56,55
33877,male,1.75,36
33878,male,1.67,63
33879,female,1.72,57
33880,male,1.86,46
33881,male,1.77,80
33882,female,1.7,51
33883,female,1.56,65
33884,male,1.75,44
33885,male,1.75,68
33886,male,1.82,70
33887,male,1.8,43
33888,female,1.77,46
33889,female,1.65,66
33890,female,1.67,76
33891,female,1.7,64
33892,female,1.54,78
33893,female,1.56,44
33894,female,1.53,76
33895,male,1.89,47
33896,female,1.67,51
33897,female,1.64,61
33898,male,1.8,64
33899,female,1.65,62
33900,female,1.61,76
33901,male,1.7,79
33902,female,1.74,62
33903,female,1.68,69
33904,male,1.82,39
33905,female,1.65,59
33906,female,1.6,71
33907,female,1.64,63
33908,female,1.65,75
33909,female,1.55,67
33910,female,1.65,78
33911,female,1.62,74
33912,male,1.8,49
33913,male,1.82,52
33914,female,1.75,23
33915,male,1.71,68
33916,male,1.78,79
33917,female,1.7,37
33918,male,1.8,67
33919,female,1.78,78
33920,male,1.72,64
33921,female,1.6,77
33922,female,1.65,69
33923,female,1.65,61
33924,male,1.76,39
33925,male,1.8,75
33926,female,1.66,68
33927,female,1.65,29
33928,female,1.6,57
33929,male,1.72,54
33930,female,1.62,65
33931,male,1.65,65
33932,female,1.5,69
33933,male,1.75,74
33934,male,1.78,45
33935,female,1.73,53
33936,female,1.58,57
33937,male,1.72,78
33938,male,1.73,67
33939,male,1.74,56
33940,female,1.59,81
33941,male,1.76,48
33942,male,1.76,62
33943,male,1.78,71
33944,male,1.65,47
33945,male,1.8,75
33946,female,1.6,68
33947,female,1.56,74
33948,female,1.65,36
33949,male,1.78,40
33950,female,1.54,80
33951,female,1.5,73
33952,female,1.51,68
33953,female,1.56,70
33954,male,1.75,76
33955,female,1.7,38
33956,male,1.85,64
33957,female,1.6,67
33958,female,1.6,84
33959,male,1.75,64
33960,male,1.68,60
33961,male,1.72,52
33962,male,1.73,50
33963,male,1.7,67
33964,female,1.59,71
33965,female,1.63,64
33966,female,1.6,38
33967,male,1.75,64
33968,male,1.9,27
33969,female,1.6,70
33970,female,1.65,74
33971,female,1.6,86
33972,female,1.6,49
33973,female,1.66,24
33974,female,1.68,35
33975,female,1.63,27
33976,male,1.65,68
33977,female,1.6,73
33978,male,1.85,62
33979,male,1.75,74
33980,female,1.7,77
33981,female,1.68,46
33982,female,1.51,81
33983,female,1.57,30
33984,female,1.7,48
33985,female,1.56,64
33986,female,1.65,50
33987,male,1.6,67
33988,female,1.5,82
33989,male,1.68,67
33990,female,1.58,72
33991,male,1.81,73
33992,female,1.6,54
33993,male,1.7,78
33994,female,1.6,37
33995,female,1.63,48
33996,female,1.56,59
33997,female,1.58,64
33998,female,1.55,65
33999,male,1.5,59
34000,female,1.68,66
34001,female,1.56,51
34002,female,1.64,64
34003,male,1.75,63
34004,female,1.6,50
34005,female,1.7,45
34006,female,1.68,69
34007,male,1.73,64
34008,female,1.73,65
34009,female,1.6,48
34010,female,1.75,57
34011,male,1.7,65
34012,female,1.73,57
34013,female,1.58,66
34014,female,1.54,73
34015,female,1.7,58
34016,female,1.65,58
34017,female,1.7,46
34018,female,1.69,53
34019,female,1.58,58
34020,female,1.57,71
34021,female,1.7,63
34022,male,1.75,73
34023,female,1.73,28
34024,female,1.57,43
34025,female,1.58,60
34026,male,1.72,55
34027,female,1.6,79
34028,female,1.58,46
34029,male,1.7,67
34030,female,1.68,62
34031,male,1.85,77
34032,male,1.8,53
34033,male,1.79,64
34034,male,1.72,61
34035,female,1.5,79
34036,male,1.85,52
34037,male,1.7,77
34038,male,1.71,66
34039,female,1.6,84
34040,female,1.62,41
34041,male,1.7,45
34042,female,1.72,44
34043,female,1.64,68
34044,female,1.65,54
34045,male,1.75,70
34046,female,1.65,17
34047,female,1.6,68
34048,female,1.67,81
34049,female,1.58,51
34050,female,1.7,45
34051,male,1.75,76
34052,male,1.75,88
34053,female,1.58,64
34054,female,1.56,61
34055,female,1.58,64
34056,male,1.75,83
34057,male,1.8,62
34058,female,1.56,61
34059,male,1.65,63
34060,male,1.72,63
34061,male,1.78,51
34062,male,1.6,70
34063,female,1.68,65
34064,female,1.62,67
34065,female,1.55,30
34066,female,1.58,29
34067,male,1.84,42
34068,male,1.88,57
34069,male,1.8,44
34070,female,1.63,52
34071,male,1.83,62
34072,male,1.7,71
34073,male,1.65,65
34074,male,1.85,37
34075,male,1.84,43
34076,male,1.82,55
34077,male,1.7,74
34078,male,1.89,39
34079,male,1.73,64
34080,female,1.65,65
34081,female,1.74,35
34082,female,1.6,25
34083,female,1.56,47
34084,male,1.78,66
34085,female,1.68,52
34086,female,1.58,35
34087,female,1.6,72
34088,female,1.76,46
34089,male,1.75,75
34090,female,1.65,61
34091,female,1.74,39
34092,male,1.65,63
34093,male,1.72,76
34094,male,1.8,61
34095,male,1.68,73
34096,male,1.65,69
34097,male,1.78,68
34098,female,1.73,53
34099,male,1.68,79
34100,male,1.72,72
34101,female,1.6,68
34102,male,1.92,45
34103,female,1.6,71
34104,female,1.69,57
34105,female,1.62,74
34106,female,1.7,59
34107,female,1.75,33
34108,female,1.61,85
34109,female,1.58,60
34110,male,1.9,27
34111,female,1.65,60
34112,male,1.8,57
34113,male,1.8,30
34114,male,1.68,79
34115,female,1.58,59
34116,male,1.8,54
34117,female,1.5,87
34118,female,1.76,71
34119,female,1.6,80
34120,female,1.68,49
34121,male,1.66,58
34122,female,1.6,52
34123,female,1.67,64
34124,female,1.65,65
34125,female,1.62,48
34126,male,1.93,48
34127,female,1.58,65
34128,female,1.71,48
34129,male,1.72,68
34130,female,1.7,49
34131,female,1.55,33
34132,female,1.64,70
34133,male,1.8,71
34134,male,1.62,53
34135,female,1.67,44
34136,male,1.99,27
34137,male,1.76,64
34138,male,1.84,67
34139,female,1.75,51
34140,female,1.68,51
34141,female,1.5,84
34142,male,1.8,33
34143,female,1.68,69
34144,female,1.74,68
34145,female,1.6,73
34146,male,1.85,57
34147,male,1.9,28
34148,female,1.63,53
34149,female,1.58,37
34150,female,1.55,84
34151,female,1.6,31
34152,female,1.74,68
34153,male,1.75,25
34154,male,1.8,68
34155,male,1.8,73
34156,female,1.56,68
34157,female,1.6,58
34158,female,1.6,78
34159,female,1.58,51
34160,female,1.5,73
34161,male,1.72,68
34162,male,1.8,41
34163,female,1.6,64
34164,female,1.69,44
34165,male,1.72,81
34166,female,1.65,59
34167,female,1.65,72
34168,male,1.7,36
34169,male,1.9,71
34170,female,1.64,70
34171,male,1.8,59
34172,male,1.72,65
34173,male,1.75,68
34174,female,1.7,39
34175,male,1.7,50
34176,male,1.75,71
34177,female,1.62,79
34178,female,1.54,70
34179,female,1.68,60
34180,female,1.57,48
34181,male,1.79,51
34182,female,1.68,71
34183,female,1.63,65
34184,male,1.78,35
34185,female,1.67,55
34186,male,1.76,72
34187,male,1.7,69
34188,male,1.82,53
34189,male,1.8,64
34190,female,1.65,47
34191,female,1.54,47
34192,male,1.7,65
34193,male,1.76,68
34194,female,1.78,65
34195,female,1.68,52
34196,female,1.72,54
34197,female,1.6,60
34198,male,1.82,68
34199,male,1.76,53
34200,male,1.62,66
34201,male,1.83,42
34202,male,1.7,71
34203,male,1.65,57
34204,male,1.7,73
34205,female,1.64,59
34206,female,1.58,74
34207,male,1.93,43
34208,male,1.78,81
34209,female,1.7,16
34210,female,1.65,65
34211,male,1.9,55
34212,male,1.7,75
34213,male,1.82,44
34214,female,1.6,60
34215,female,1.64,57
34216,female,1.75,43
34217,male,1.7,39
34218,female,1.68,78
34219,male,1.75,65
34220,male,1.8,35
34221,female,1.55,76
34222,female,1.68,58
34223,female,1.76,84
34224,male,1.65,85
34225,female,1.58,84
34226,female,1.5,81
34227,female,1.65,80
34228,male,1.74,54
34229,female,1.68,47
34230,male,1.7,67
34231,female,1.64,77
34232,male,1.68,73
34233,male,1.68,72
34234,female,1.64,73
34235,female,1.52,67
34236,male,1.82,48
34237,female,1.56,55
34238,female,1.53,65
34239,male,1.7,65
34240,female,1.6,51
34241,female,1.68,49
34242,female,1.58,72
34243,female,1.49,40
34244,male,1.72,70
34245,male,1.8,55
34246,female,1.64,55
34247,male,1.65,59
34248,male,1.68,70
34249,male,1.77,56
34250,female,1.7,68
34251,female,1.55,64
34252,female,1.68,51
34253,male,1.75,50
34254,male,1.83,61
34255,male,1.8,72
34256,female,1.64,49
34257,male,1.78,66
34258,male,1.74,76
34259,female,1.72,40
34260,male,1.73,73
34261,male,1.76,71
34262,male,1.84,22
34263,male,1.8,61
34264,female,1.66,50
34265,male,1.8,67
34266,female,1.7,32
34267,female,1.7,80
34268,female,1.6,67
34269,female,1.77,47
34270,female,1.65,62
34271,male,1.75,78
34272,female,1.6,81
34273,female,1.6,68
34274,male,1.78,71
34275,male,1.65,71
34276,female,1.68,61
34277,female,1.6,62
34278,female,1.65,48
34279,female,1.64,46
34280,female,1.62,76
34281,male,1.76,53
34282,male,1.73,62
34283,male,1.65,66
34284,male,1.65,68
34285,female,1.6,88
34286,female,1.63,70
34287,male,1.72,70
34288,female,1.7,56
34289,female,1.57,86
34290,male,1.75,56
34291,male,1.65,27
34292,female,1.58,43
34293,female,1.68,65
34294,female,1.52,59
34295,female,1.6,35
34296,female,1.58,46
34297,female,1.7,49
34298,female,1.67,78
34299,male,1.78,50
34300,female,1.54,68
34301,female,1.68,64
